CNT,IC177Q01JA,IC177Q02JA,IC177Q03JA,IC177Q04JA,IC177Q05JA,IC177Q06JA,IC177Q07JA,IC178Q01JA,IC178Q02JA,IC178Q03JA,IC178Q04JA,IC178Q05JA,IC178Q06JA,IC178Q07JA,Math_mean,ST296Q01JA
HKG,4,2,4,3,2,2,3,4,2,3,2,2,2,3,544.0279,3
HKG,1,3,2,1,2,1,2,1,3,2,1,2,1,2,512.7347,2
HKG,1,3,3,2,2,2,2,1,3,3,2,2,2,2,565.6061,3
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,650.7772,1
HKG,3,3,3,3,3,3,3,2,3,2,3,4,4,3,480.5585,1
HKG,3,2,2,2,2,2,2,4,2,2,2,2,3,3,671.0009,2
HKG,3,3,2,3,3,1,1,3,3,2,3,3,1,1,609.8544,1
HKG,3,1,3,2,1,3,1,4,1,4,1,1,1,1,536.5953,3
HKG,6,3,6,2,2,1,1,6,3,6,2,1,2,1,556.5614,1
HKG,5,5,4,2,5,2,1,6,6,4,1,4,1,1,484.9154,1
HKG,5,1,2,1,1,1,1,6,1,1,1,1,1,1,654.2965,2
HKG,3,3,3,1,2,3,2,3,3,3,1,2,3,2,724.8421,3
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,410.118,3
HKG,2,4,4,3,4,3,2,2,3,4,4,4,4,3,494.973,3
HKG,4,3,2,2,2,2,2,3,2,2,2,2,2,2,546.4504,2
HKG,4,3,4,2,3,2,2,4,3,4,2,3,2,2,568.3757,1
HKG,2,3,1,1,1,1,1,2,4,1,1,2,1,1,748.7301,3
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,583.3969,2
HKG,5,2,2,2,4,3,3,5,4,2,2,2,3,3,593.2096,2
HKG,5,5,5,5,5,5,5,6,5,5,5,5,5,5,450.1658,3
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,410.3306,2
HKG,3,3,2,2,2,2,3,3,3,2,2,2,2,3,694.5569,1
HKG,5,5,5,5,5,5,5,5,5,5,5,5,5,5,424.9769,2
HKG,3,3,3,3,3,1,1,4,3,3,2,3,1,1,477.1954,3
HKG,5,1,5,2,2,5,2,5,2,4,3,1,5,2,660.6425,1
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,505.6135,3
HKG,2,2,3,2,2,3,2,3,2,2,3,3,3,2,465.691,3
HKG,3,3,4,2,2,1,1,4,3,4,1,2,1,1,649.6956,2
HKG,3,3,3,3,3,3,3,2,2,2,2,2,2,2,375.7101,2
HKG,3,3,3,3,3,3,3,4,4,4,4,4,4,4,528.4799,1
HKG,4,3,1,1,1,1,1,4,4,2,1,1,1,1,694.8958,1
HKG,3,2,3,2,3,2,2,3,3,3,2,3,2,2,742.6566,2
HKG,4,4,4,4,4,4,4,5,5,5,5,5,5,5,551.7082,3
HKG,5,2,2,2,3,1,1,5,3,1,1,1,1,2,460.9825,2
HKG,1,5,1,1,5,1,1,1,5,1,1,5,1,1,309.7613,4
HKG,2,3,3,2,3,2,2,2,3,3,2,3,3,2,610.583,1
HKG,4,3,3,3,2,2,1,5,5,4,2,3,2,1,632.5391,1
HKG,4,5,5,3,4,5,1,5,5,5,5,5,5,1,426.096,3
HKG,1,4,4,3,3,3,4,1,3,3,3,3,3,4,591.358,3
HKG,4,3,2,2,2,1,1,4,3,2,2,2,1,1,555.8803,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,596.3743,$null$
HKG,1,1,4,1,1,2,1,1,2,5,1,1,2,1,674.7868,2
HKG,4,4,4,4,4,4,1,5,5,5,5,5,5,2,559.6348,3
HKG,6,1,1,1,1,1,1,6,1,6,1,1,1,1,457.32,1
HKG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,470.5078,1
HKG,3,3,2,2,3,2,2,4,2,2,2,2,2,2,511.0034,1
HKG,6,6,6,3,5,1,1,6,6,6,1,1,1,2,315.28,2
HKG,4,3,3,2,2,3,3,4,3,3,2,2,3,3,622.6607,2
HKG,4,2,2,2,2,2,3,5,2,2,2,2,2,2,489.0994,3
HKG,6,6,1,1,1,1,1,6,6,1,1,1,1,1,514.0574,2
HKG,1,5,3,99,5,1,1,5,5,1,1,5,1,1,551.4197,1
HKG,3,2,1,1,2,1,1,3,2,2,1,1,1,1,611.2575,5
HKG,3,3,2,1,2,2,3,3,2,2,2,3,2,2,419.6626,3
HKG,4,4,4,3,4,2,4,4,4,4,2,4,2,2,407.4892,1
HKG,3,5,2,1,4,1,2,4,5,2,1,5,1,2,623.8261,4
HKG,1,2,2,1,2,2,2,1,3,3,1,3,2,2,565.2109,3
HKG,3,3,3,3,3,2,2,4,4,4,1,4,1,1,582.8529,3
HKG,4,4,3,2,2,1,1,4,6,3,2,3,1,1,390.6864,3
HKG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,392.2092,1
HKG,5,4,4,3,4,3,4,4,5,4,5,5,5,5,565.7258,4
HKG,2,2,1,2,2,2,1,3,2,1,1,2,1,1,593.974,3
HKG,4,4,4,4,4,4,4,5,5,5,5,5,5,5,384.8252,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,477.5132,$null$
HKG,1,3,3,1,3,3,1,1,2,4,1,2,2,1,607.9388,2
HKG,4,2,3,1,1,1,1,5,2,4,1,1,1,1,600.7718,2
HKG,1,2,3,1,1,3,1,2,2,3,1,1,3,1,524.9044,1
HKG,6,6,6,2,6,2,1,6,6,6,2,6,2,2,513.9774,3
HKG,4,1,4,3,2,3,1,4,1,4,3,2,3,1,650.0585,1
HKG,2,2,2,1,2,2,1,2,2,2,2,2,1,1,671.4723,3
HKG,6,1,6,2,2,1,1,6,1,2,2,2,1,1,364.4068,1
HKG,4,6,6,2,6,2,1,4,6,6,2,6,3,1,613.6006,4
HKG,5,3,6,2,3,3,1,6,3,6,2,3,3,2,574.3267,1
HKG,5,5,5,5,5,5,5,5,5,5,5,5,5,5,548.617,2
HKG,2,3,5,2,2,1,2,2,3,5,2,2,1,1,620.684,3
HKG,6,5,5,2,3,1,1,6,6,6,3,3,1,1,472.6544,1
HKG,2,3,3,3,2,1,1,2,2,3,2,3,2,99,483.3378,1
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,537.4912,3
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,380.5393,6
HKG,2,2,3,1,2,2,3,2,2,3,2,2,2,3,490.1557,2
HKG,4,4,3,3,3,2,2,3,3,3,3,3,3,3,451.6202,4
HKG,3,3,2,2,3,2,2,3,3,3,2,3,2,2,566.9574,3
HKG,3,3,3,2,2,4,1,3,3,3,2,2,4,1,701.4322,1
HKG,6,6,6,2,6,6,6,6,6,6,2,6,6,6,611.0167,2
HKG,3,3,2,2,2,2,1,3,2,2,2,2,2,1,613.3797,2
HKG,1,3,3,3,3,3,3,1,2,2,2,2,2,2,457.9021,2
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,535.7969,2
HKG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,385.5293,3
HKG,4,4,4,5,5,6,6,2,3,99,3,4,99,99,584.2397,1
HKG,1,2,4,2,1,2,1,1,2,5,3,1,3,1,668.9585,3
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,599.2204,2
HKG,2,3,3,1,3,1,1,4,4,1,1,4,1,1,516.3709,2
HKG,4,5,4,2,1,1,1,5,5,5,3,1,1,1,636.8289,1
HKG,3,3,2,1,2,1,1,3,4,1,1,2,1,1,649.5964,2
HKG,5,99,5,5,5,5,5,4,3,4,4,4,4,3,517.0905,2
HKG,2,2,1,1,2,3,2,3,4,1,1,4,3,3,555.5895,4
HKG,1,3,99,1,2,2,1,3,3,3,2,1,2,1,713.6412,2
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,389.6639,2
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,561.3148,3
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,422.999,2
HKG,6,6,6,5,6,5,6,6,6,6,6,6,6,6,453.5262,1
HKG,3,4,3,2,4,3,2,3,4,3,2,3,3,3,513.451,2
HKG,3,3,3,2,1,1,1,4,3,3,1,1,1,1,700.2853,2
HKG,4,2,3,2,2,1,1,5,2,2,2,2,1,1,586.5752,1
HKG,1,3,3,2,2,2,2,1,3,3,2,2,2,2,712.3842,2
HKG,5,5,5,2,5,4,5,2,2,2,1,1,2,4,658.3766,1
HKG,6,3,3,2,3,3,3,6,3,3,3,3,3,3,576.4105,1
HKG,6,6,2,2,6,2,2,1,2,1,1,1,1,1,432.0093,2
HKG,3,3,3,3,3,3,1,2,2,2,3,3,3,1,449.08,3
HKG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,522.0847,2
HKG,6,4,4,4,4,5,4,6,5,4,4,4,6,4,366.1785,1
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,611.0443,3
HKG,2,2,3,3,2,2,2,2,2,3,2,2,2,2,563.0204,3
HKG,4,4,3,3,3,3,3,4,4,4,4,4,4,4,655.1196,2
HKG,1,6,6,2,2,2,3,6,6,2,2,3,3,3,431.372,1
HKG,3,6,6,1,1,1,1,5,6,6,1,2,1,1,575.8776,2
HKG,3,2,3,2,1,2,3,4,2,3,2,2,3,4,695.5001,2
HKG,3,2,2,2,1,1,1,2,2,2,2,1,1,1,559.4351,2
HKG,2,2,3,2,2,3,3,3,3,3,3,3,2,3,608.5412,2
HKG,1,5,1,1,3,1,1,5,5,1,2,2,2,2,474.0594,1
HKG,1,3,3,3,3,1,2,1,4,3,2,3,1,3,650.4165,3
HKG,4,2,4,3,3,2,2,3,2,3,3,3,1,1,471.3687,3
HKG,2,2,2,1,2,2,2,2,3,2,1,2,1,1,681.7425,4
HKG,2,99,2,6,5,3,6,6,5,4,5,2,3,6,584.2909,6
HKG,5,5,99,5,5,1,1,5,5,5,3,3,5,1,372.9582,2
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,503.5751,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,314.6558,$null$
HKG,1,6,6,2,2,1,2,6,6,1,6,6,6,6,353.0688,1
HKG,5,5,6,3,5,5,5,6,5,5,3,5,5,5,598.6495,1
HKG,3,6,3,2,3,2,2,3,5,3,3,3,2,2,477.1678,2
HKG,3,3,3,3,3,1,2,3,3,3,3,3,1,2,551.2909,3
HKG,3,3,2,2,3,2,2,3,3,2,2,3,2,2,369.6266,1
HKG,3,2,2,2,2,2,2,2,2,2,2,2,2,2,697.6542,3
HKG,3,2,3,3,2,2,2,2,2,2,2,2,2,2,397.4588,1
HKG,2,2,2,1,2,1,2,3,2,1,2,2,2,3,575.3433,3
HKG,5,2,5,1,1,1,1,6,2,6,1,1,1,1,401.1363,2
HKG,5,5,4,4,99,5,5,6,5,4,5,5,5,5,403.0199,3
HKG,3,3,99,3,3,3,1,3,3,3,3,3,3,1,515.3131,3
HKG,3,4,4,2,3,3,2,3,4,4,2,3,3,2,574.2375,3
HKG,3,1,3,1,1,3,1,4,1,2,1,1,3,3,643.4145,1
HKG,3,3,4,2,3,3,1,2,3,3,2,3,3,1,557.5104,1
HKG,6,6,1,1,6,1,6,6,6,1,1,6,1,1,406.4321,2
HKG,2,4,3,1,4,1,1,1,4,4,1,4,1,1,508.6834,1
HKG,4,4,4,2,2,2,2,4,4,4,2,2,2,2,516.7222,2
HKG,3,4,4,2,2,2,2,4,4,4,2,2,2,2,611.467,2
HKG,4,4,4,3,3,1,1,4,4,4,2,3,1,1,539.8336,1
HKG,2,2,2,2,3,2,2,3,2,3,2,4,2,2,651.5758,3
HKG,5,99,99,99,99,99,99,99,99,5,99,99,99,99,664.8081,2
HKG,2,2,2,2,1,2,2,5,3,4,99,4,3,2,387.0106,2
HKG,6,6,1,1,6,1,2,3,3,1,1,3,1,1,384.8713,1
HKG,6,6,5,2,6,2,1,6,6,6,2,4,2,1,371.1652,1
HKG,4,4,4,3,4,1,1,4,4,4,2,3,2,2,432.9466,3
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,562.2499,$null$
HKG,1,2,1,1,3,1,1,1,3,1,1,2,1,2,299.0149,1
HKG,4,4,4,3,3,4,3,4,4,4,3,4,4,2,532.7684,2
HKG,99,99,99,99,99,99,99,4,4,4,4,4,2,1,486.5092,3
HKG,3,3,3,3,1,1,1,3,3,5,1,1,1,1,561.9745,2
HKG,3,1,3,2,3,2,2,3,1,3,2,2,2,2,645.2783,2
HKG,2,2,2,2,2,2,1,2,3,2,2,2,2,2,625.4192,3
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,656.2769,$null$
HKG,4,4,4,1,1,1,1,5,5,5,1,1,1,1,498.5772,2
HKG,6,4,4,2,1,1,4,6,6,6,2,1,1,3,514.7872,1
HKG,5,5,4,5,4,5,5,5,4,4,4,4,5,5,533.0271,1
HKG,3,2,2,1,1,1,1,3,2,1,1,1,1,1,476.0893,3
HKG,3,3,2,2,2,3,1,2,3,2,1,2,3,2,502.1997,2
HKG,1,3,3,3,3,3,3,1,4,4,4,4,4,4,582.9553,6
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,582.95,$null$
HKG,2,6,4,3,4,1,2,6,6,4,2,2,2,3,481.3883,1
HKG,4,4,4,4,4,4,4,4,4,4,2,2,2,2,357.4523,2
HKG,5,5,3,3,2,1,1,5,4,3,3,2,2,1,562.5718,3
HKG,6,6,6,6,5,6,6,6,6,6,6,6,6,6,541.9514,1
HKG,3,3,2,2,2,2,1,2,4,3,1,2,1,1,653.7195,4
HKG,4,3,4,2,4,2,2,5,5,5,2,5,2,5,670.6916,2
HKG,2,2,3,3,2,3,3,2,2,3,2,3,2,2,507.0426,1
HKG,2,2,2,2,3,5,2,2,2,2,2,2,6,2,354.3198,2
HKG,2,3,2,2,2,2,2,3,4,2,2,2,2,2,658.3755,2
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,488.5665,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,692.4189,$null$
HKG,1,3,2,2,2,2,2,1,2,2,2,2,2,2,569.7332,1
HKG,1,4,4,4,4,1,4,1,5,5,5,5,1,1,448.3272,3
HKG,5,5,5,2,5,3,5,6,6,3,2,2,1,6,455.9147,1
HKG,3,5,6,2,4,2,2,5,5,5,2,4,5,3,402.4552,1
HKG,1,3,99,2,4,4,99,99,99,99,99,99,99,99,307.2721,3
HKG,2,3,3,2,2,2,1,3,4,4,1,2,1,1,586.6174,5
HKG,4,3,2,2,2,1,1,4,4,1,2,2,1,1,553.147,3
HKG,5,2,2,2,99,1,2,5,2,4,2,2,3,2,559.2182,3
HKG,3,2,2,2,1,3,1,3,3,3,3,3,3,1,486.5571,2
HKG,5,4,4,4,4,4,1,4,6,4,3,5,4,1,490.2307,1
HKG,4,3,3,4,4,2,2,3,4,2,3,4,3,3,447.2582,1
HKG,3,2,2,2,2,1,1,4,2,2,2,2,2,2,673.7856,1
HKG,4,4,4,2,3,4,2,3,2,2,4,3,3,1,576.0333,4
HKG,2,3,3,2,3,2,2,3,3,3,2,3,2,2,590.7976,2
HKG,1,4,2,2,4,1,1,1,4,99,2,4,1,2,366.2183,2
HKG,4,4,3,3,4,3,3,4,4,4,3,4,3,4,621.7832,4
HKG,3,2,2,1,1,2,1,3,2,2,1,1,2,1,579.4873,2
HKG,2,2,2,1,1,1,1,2,2,2,2,2,2,2,509.7813,3
HKG,6,6,6,2,2,2,1,6,6,6,2,2,2,1,487.3224,1
HKG,1,2,1,2,3,1,2,1,2,2,2,2,2,2,581.499,3
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,510.9771,3
HKG,5,5,5,5,5,1,1,5,5,5,2,5,1,2,488.3933,5
HKG,4,3,3,2,2,2,2,6,3,3,2,2,2,2,618.3935,2
HKG,2,1,3,1,1,1,1,1,1,2,1,2,2,1,350.2667,2
HKG,3,4,4,3,4,2,2,3,4,4,3,4,2,2,686.1591,2
HKG,3,2,2,2,1,2,1,3,2,2,2,1,2,1,699.0784,2
HKG,5,5,3,2,3,2,1,5,5,2,2,3,2,2,628.2908,4
HKG,1,4,5,2,1,1,1,1,4,5,1,3,1,1,499.4623,2
HKG,3,2,2,2,2,2,2,1,2,2,2,2,2,2,554.8538,2
HKG,2,2,3,1,2,3,1,1,2,2,1,2,3,1,485.7759,2
HKG,2,2,1,1,1,1,1,3,3,1,1,99,1,1,461.7042,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,552.9428,$null$
HKG,3,2,3,1,1,1,1,3,2,3,1,1,2,2,751.2193,1
HKG,5,5,5,5,5,5,5,2,3,2,2,2,2,2,464.6549,1
HKG,6,3,2,2,1,1,1,6,3,3,1,1,1,1,693.545,2
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,620.2016,3
HKG,5,5,5,4,5,4,5,4,2,2,3,3,3,5,389.7825,3
HKG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,395.9772,2
HKG,5,6,3,4,6,2,1,99,99,99,99,99,99,99,375.0281,3
HKG,1,2,2,2,2,2,1,3,1,1,1,1,4,1,438.3933,1
HKG,4,2,2,2,2,2,2,5,2,2,2,2,2,2,634.5395,3
HKG,3,2,3,1,2,1,1,4,2,3,1,2,2,1,623.4631,3
HKG,3,3,2,3,3,2,2,3,3,2,2,2,2,2,532.8262,4
HKG,2,2,3,2,2,3,1,3,3,3,2,2,3,1,692.9607,2
HKG,5,5,5,5,5,5,5,5,5,5,5,5,5,5,581.3893,1
HKG,3,3,3,1,3,3,2,5,5,5,2,5,2,2,467.8325,1
HKG,2,3,3,3,3,1,2,2,3,3,3,3,3,2,541.7111,1
HKG,3,3,3,3,2,4,4,3,3,3,4,3,4,4,652.0295,3
HKG,1,4,2,2,4,1,1,2,4,2,2,4,2,2,654.7333,2
HKG,2,3,3,2,2,1,1,2,3,3,2,2,1,1,574.3983,4
HKG,2,2,3,2,2,2,1,1,3,5,2,2,3,2,630.8082,4
HKG,3,3,3,3,3,3,3,2,2,2,2,2,2,2,451.5812,1
HKG,4,3,3,3,3,2,2,4,2,3,2,2,1,1,643.5485,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,535.6172,$null$
HKG,5,2,6,5,1,2,1,5,1,5,5,1,2,1,392.8162,1
HKG,3,3,4,2,2,3,1,3,3,4,2,3,3,1,713.3581,2
HKG,5,5,5,5,5,5,5,99,99,99,99,99,99,99,578.0622,1
HKG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,589.2578,1
HKG,2,3,1,1,3,2,1,2,3,2,1,3,1,2,502.8028,3
HKG,4,2,99,2,3,4,2,4,2,2,2,3,4,2,564.513,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,555.4999,2
HKG,4,4,1,3,4,1,1,1,4,3,3,3,3,3,319.7065,6
HKG,3,2,2,3,2,3,3,3,2,2,2,2,3,2,533.5583,3
HKG,4,3,2,2,4,2,1,3,3,2,2,3,2,1,650.7758,1
HKG,1,1,1,1,1,1,1,4,4,1,3,99,1,3,343.3671,2
HKG,6,2,2,2,2,1,2,6,2,2,2,2,1,2,511.5614,2
HKG,2,3,3,2,3,2,2,3,3,2,2,3,2,2,528.3068,$null$
HKG,1,2,2,1,2,2,2,1,2,2,1,2,2,2,526.2223,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,655.9906,$null$
HKG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,764.5835,3
HKG,1,2,2,2,1,3,2,1,2,2,2,1,2,2,481.8613,6
HKG,4,3,3,2,2,99,1,4,3,2,2,2,1,1,589.126,2
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,556.3214,4
HKG,5,5,5,5,5,5,5,5,5,5,5,5,5,5,357.9412,1
HKG,1,2,2,1,2,2,2,1,3,2,1,2,1,2,514.6673,2
HKG,3,3,4,2,3,2,2,5,4,5,2,3,2,2,753.5716,4
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,619.1799,$null$
HKG,3,3,2,3,3,2,2,3,4,2,3,4,2,2,627.9846,3
HKG,1,3,3,2,1,1,1,1,3,3,2,1,1,1,586.0636,2
HKG,5,3,2,2,2,2,2,6,3,2,2,2,2,2,556.6671,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,576.4677,3
HKG,4,2,2,2,3,2,2,4,3,2,2,2,1,2,688.8552,3
HKG,3,4,3,2,2,2,2,3,4,3,2,2,2,2,581.1398,2
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,424.4225,1
HKG,3,3,3,1,1,1,1,3,3,3,1,1,1,1,697.4832,1
HKG,2,1,3,2,1,1,1,2,1,3,2,1,1,1,483.2961,1
HKG,3,3,3,3,3,1,1,3,3,3,1,3,1,1,535.7083,3
HKG,4,99,6,1,5,4,3,4,5,6,1,4,3,3,360.6892,1
HKG,2,2,2,2,2,3,2,3,2,3,2,3,2,2,635.8675,1
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,573.5389,6
HKG,4,1,4,2,2,2,3,4,1,4,1,2,1,3,502.7933,2
HKG,4,3,4,3,5,5,5,3,4,3,3,2,3,4,388.1176,4
HKG,2,3,4,2,2,2,2,3,3,3,3,3,3,3,567.0478,4
HKG,3,1,2,1,1,3,1,3,1,3,3,1,3,1,568.1239,2
HKG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,676.7007,1
HKG,3,3,4,1,1,1,1,4,3,1,1,1,1,1,487.5203,4
HKG,1,3,2,99,2,2,2,1,3,3,2,2,2,2,539.9854,2
HKG,4,3,1,2,3,2,1,5,3,1,2,2,1,1,557.0191,1
HKG,4,3,2,2,3,2,1,5,2,1,2,2,2,1,754.2018,1
HKG,4,4,4,4,4,4,4,2,2,2,2,2,2,3,580.5451,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,519.9541,$null$
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,379.0861,1
HKG,5,3,2,1,3,2,1,6,3,2,1,2,2,1,470.9094,1
HKG,1,3,2,3,3,2,2,2,4,3,3,4,3,3,605.8806,3
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,553.2429,$null$
HKG,3,2,3,1,2,2,2,5,3,3,1,2,2,1,617.683,3
HKG,2,3,3,2,3,3,1,3,3,3,1,3,3,1,488.9131,2
HKG,3,3,4,3,2,2,1,4,4,4,3,2,2,1,580.5571,6
HKG,5,5,5,2,5,2,1,5,5,2,2,5,1,1,552.1229,2
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,519.5405,2
HKG,5,1,3,1,1,1,2,6,1,3,1,1,1,2,443.236,3
HKG,1,2,2,1,2,2,1,99,99,99,99,99,99,99,614.6101,3
HKG,2,1,1,1,1,1,1,2,1,1,1,1,1,1,418.0549,1
HKG,4,2,4,1,1,2,1,5,2,5,1,1,2,1,641.5501,3
HKG,3,3,4,4,5,2,3,4,4,4,3,4,2,3,478.2585,4
HKG,3,2,1,1,1,3,3,4,2,2,1,1,3,3,587.7799,2
HKG,2,3,2,2,3,3,1,2,4,3,2,2,3,1,682.8481,2
HKG,4,2,3,2,2,1,1,4,2,3,2,2,1,1,629.4798,3
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,538.7716,1
HKG,4,2,3,2,1,2,1,4,2,3,2,1,4,1,685.4446,2
HKG,4,4,4,4,4,1,2,4,4,4,4,4,4,4,486.7195,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,647.8216,$null$
HKG,6,3,2,2,2,2,2,5,3,3,3,3,3,3,468.827,2
HKG,1,3,2,1,2,2,1,1,3,2,1,2,1,1,684.5369,3
HKG,4,5,2,2,2,2,1,2,3,3,3,2,1,1,475.2728,1
HKG,3,4,5,2,5,2,2,3,6,6,2,6,1,3,511.0797,2
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,587.993,3
HKG,5,5,5,5,5,5,5,6,6,6,6,6,6,6,443.1293,3
HKG,2,3,3,3,3,2,1,2,3,3,2,3,2,1,592.219,2
HKG,6,6,6,3,6,3,6,6,6,6,2,2,2,2,525.6786,1
HKG,6,4,4,4,4,3,1,6,5,4,4,3,3,1,538.7657,3
HKG,4,3,4,3,4,4,3,4,4,4,3,4,3,2,520.9151,2
HKG,4,5,3,2,2,2,1,6,6,3,2,2,2,2,648.9963,2
HKG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,672.1076,2
HKG,5,5,5,5,5,5,5,5,5,5,5,5,5,5,500.3361,3
HKG,2,1,3,1,2,1,2,3,1,2,1,2,1,2,581.1505,3
HKG,3,4,3,4,3,4,3,3,3,4,4,3,4,3,464.7925,3
HKG,5,3,5,5,5,5,5,5,3,3,3,3,2,1,522.968,1
HKG,5,3,3,4,4,4,4,3,3,3,3,3,3,3,524.3329,2
HKG,1,3,3,1,3,1,1,1,3,1,1,3,1,1,545.8684,1
HKG,3,2,2,2,2,2,1,2,2,2,2,2,2,1,442.2873,2
HKG,3,3,3,3,3,3,3,3,2,2,3,3,3,3,639.0619,1
HKG,6,6,3,2,6,1,1,6,6,3,3,6,1,1,431.8548,1
HKG,3,2,1,2,2,3,1,3,2,2,2,2,2,2,482.4363,2
HKG,2,2,3,2,2,2,2,2,2,3,2,2,2,2,723.6056,2
HKG,3,2,3,2,2,2,2,2,2,2,2,2,2,1,610.948,2
HKG,1,1,2,1,4,1,2,2,1,2,1,3,1,2,486.9797,2
HKG,3,3,3,3,3,4,1,3,3,3,2,2,4,1,513.5712,4
HKG,5,5,5,5,5,5,5,5,5,5,5,5,5,5,642.1125,6
HKG,5,5,5,5,5,5,5,4,4,4,4,4,4,4,436.1162,3
HKG,2,3,3,2,3,3,2,3,3,3,2,3,2,2,578.6038,2
HKG,4,4,4,4,2,2,1,5,5,5,3,1,2,1,532.3061,1
HKG,4,4,3,2,3,2,1,5,5,5,2,5,2,1,513.3299,1
HKG,2,3,2,2,3,2,2,3,3,2,2,2,2,2,645.3468,2
HKG,2,3,3,2,3,2,3,2,3,2,3,2,3,3,615.6894,2
HKG,3,2,2,2,2,2,2,3,2,2,2,2,2,2,459.6479,2
HKG,3,3,3,2,3,2,1,4,3,3,2,2,2,2,471.7571,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,292.3255,2
HKG,2,3,3,3,3,3,3,2,3,3,3,3,3,3,721.5746,4
HKG,4,4,99,3,3,3,1,99,4,3,2,99,4,1,520.7431,2
HKG,6,6,6,6,6,1,1,6,6,6,6,6,1,1,423.1818,1
HKG,2,3,3,2,3,3,1,2,4,3,2,3,1,1,567.1285,5
HKG,3,3,3,3,2,3,3,3,3,3,3,3,3,3,424.8425,1
